original_id,user_input,variation_type
c6dad69b-273e-4d4d-bf6d-d80aeb8ea1aa,863 20TH Avenuw South 98144 US,typo
c6dad69b-273e-4d4d-bf6d-d80aeb8ea1aa,863 20TH Avenue South 98144,dropped_city
9aaba890-790d-4fb9-9052-80e39b6bdc12,8424 W MERCER Wy 98040 US,abbreviation
9aaba890-790d-4fb9-9052-80e39b6bdc12,8424 West MERCER Way US,dropped_zip
9aaba890-790d-4fb9-9052-80e39b6bdc12,8424 W MERCER Wy,informal
1be25b78-324f-4ae7-a1c9-e62e2bbbd167,1217 NE 61ST St 98115 US,abbreviation
1be25b78-324f-4ae7-a1c9-e62e2bbbd167,Northeast 61ST Street 1217 98115 US,reordered
1be25b78-324f-4ae7-a1c9-e62e2bbbd167,1217 NE 61ST St US,mixed
09c6a340-9c70-4b26-bf84-f198987f,11033 35TH Ave SW 98146 US,abbreviation
09c6a340-9c70-4b26-bf84-f198987f,11033 35TH Avenue Southwesst 98146 US,typo
09c6a340-9c70-4b26-bf84-f198987f,11033 35TH Avenue Southwest 98146,dropped_city
5a89b948-3524-4dc9-9af1-2124a58997e1,119 N 41ST St 98103 US,abbreviation
5a89b948-3524-4dc9-9af1-2124a58997e1,119 North 41ST Street US,dropped_zip
5a89b948-3524-4dc9-9af1-2124a58997e1,119 N 41ST St,informal
7f6893f2-c0ea-4073-b3f1-b21a8cf87a5b,7707 15TH Ave SW 98106 US,abbreviation
7f6893f2-c0ea-4073-b3f1-b21a8cf87a5b,15TH Avenue Southwest 7707 98106 US,reordered
7f6893f2-c0ea-4073-b3f1-b21a8cf87a5b,7707 15TH Ave SW US,mixed
67c985a6-f7c6-4f3a-8959-e5911e79e34e,9247 14TH Ave NW 98117 US,abbreviation
67c985a6-f7c6-4f3a-8959-e5911e79e34e,9247 14TH Avenu Northwest 98117 US,typo
67c985a6-f7c6-4f3a-8959-e5911e79e34e,9247 14TH Avenue Northwest 98117,dropped_city
599b5979-e221-44e9-a7ff-42e8bba11d11,6203 GREENWOOD Ave N 98103 US,abbreviation
599b5979-e221-44e9-a7ff-42e8bba11d11,6203 GREENWOOD Avenue North US,dropped_zip
599b5979-e221-44e9-a7ff-42e8bba11d11,6203 GREENWOOD Ave,informal
f7d8f4ea-9371-4daa-9f3d-77109de71b55,4220 S EDDY St 98118 US,abbreviation
f7d8f4ea-9371-4daa-9f3d-77109de71b55,EDDY Street 4220 South 98118 US,reordered
f7d8f4ea-9371-4daa-9f3d-77109de71b55,4220 S EDDY St US,mixed
ca742faf-537d-4bf2-aefc-ccfbf7b72b19,2908 23RD Ave S 98144 US,abbreviation
ca742faf-537d-4bf2-aefc-ccfbf7b72b19,2908 23RD Avnue South 98144 US,typo
ca742faf-537d-4bf2-aefc-ccfbf7b72b19,2908 23RD Avenue South 98144,dropped_city
5aab1dcb-5324-44ba-afbc-e52fb671ac42,8616 LINDEN Ave N 98103 US,abbreviation
5aab1dcb-5324-44ba-afbc-e52fb671ac42,8616 LINDEN Avenue North US,dropped_zip
5aab1dcb-5324-44ba-afbc-e52fb671ac42,8616 LINDEN Ave,informal
64a6e3e1-485b-4ee7-a960-d4fd51370c5b,3610 PHINNEY Ave N 98103 US,abbreviation
64a6e3e1-485b-4ee7-a960-d4fd51370c5b,PHINNEY Avenue North 3610 98103 US,reordered
64a6e3e1-485b-4ee7-a960-d4fd51370c5b,3610 PHINNEY Ave N US,mixed
c302f270-a86d-47e6-957c-1fecc1b0846b,7620 SE 22ND St 98040 US,abbreviation
c302f270-a86d-47e6-957c-1fecc1b0846b,7620 Southeast 22ND Strete 98040 US,typo
c302f270-a86d-47e6-957c-1fecc1b0846b,7620 Southeast 22ND Street 98040,dropped_city
1907f57b-30cb-4b3a-8056-012ccd02909f,2131 N 86TH St 98103 US,abbreviation
1907f57b-30cb-4b3a-8056-012ccd02909f,2131 North 86TH Street US,dropped_zip
1907f57b-30cb-4b3a-8056-012ccd02909f,2131 N 86TH St,informal
05e8b21c-f078-4d53-943b-10c55713021b,5241 LAKE WASHINGTON Blvd S 98118 US,abbreviation
05e8b21c-f078-4d53-943b-10c55713021b,LAKE WASHINGTON Boulevard South 5241 98118 US,reordered
05e8b21c-f078-4d53-943b-10c55713021b,5241 LAKE WASHINGTON Blvd S US,mixed
e238c7c2-547e-4830-9760-6b1ad8f033c2,8001 37TH Ave SW 98126 US,abbreviation
e238c7c2-547e-4830-9760-6b1ad8f033c2,8001 37TH Avenuw Southwest 98126 US,typo
e238c7c2-547e-4830-9760-6b1ad8f033c2,8001 37TH Avenue Southwest 98126,dropped_city
df0ce4ce-27ca-4e99-aac1-b07a5ef4e639,512 NE 86TH St 98115 US,abbreviation
df0ce4ce-27ca-4e99-aac1-b07a5ef4e639,512 Northeast 86TH Street US,dropped_zip
df0ce4ce-27ca-4e99-aac1-b07a5ef4e639,512 NE 86TH St,informal
07dbd9be-2634-4cc9-981d-9de81a64c6e1,8437 NE WOODLAND COVE Dr 98034 US,abbreviation
07dbd9be-2634-4cc9-981d-9de81a64c6e1,WOODLAND COVE Drive Northeast 8437 98034 US,reordered
07dbd9be-2634-4cc9-981d-9de81a64c6e1,8437 NE WOODLAND COVE Dr US,mixed
e8139da9-3195-48e5-bb43-81cdc50276ef,2216 12TH Ave E 98102 US,abbreviation
e8139da9-3195-48e5-bb43-81cdc50276ef,2216 12TH Avenue Easst 98102 US,typo
e8139da9-3195-48e5-bb43-81cdc50276ef,2216 12TH Avenue East 98102,dropped_city
feea3d99-9e6b-431d-b793-2ac2bbd6b655,4296 Little Canoe Chnl NE Seattle 98195 US,abbreviation
feea3d99-9e6b-431d-b793-2ac2bbd6b655,4296 Little Canoe Channel Northeast Seattle US,dropped_zip
feea3d99-9e6b-431d-b793-2ac2bbd6b655,4296 Little Canoe Channle Northeast Seattle 98195 US,typo
6ecbf9cd-4730-40e9-86a5-f6badbc7466b,2525 1/2 Eastlake Ave E Seattle 98102 US,abbreviation
6ecbf9cd-4730-40e9-86a5-f6badbc7466b,2525 1/2 Eastlake Seattle,informal
6ecbf9cd-4730-40e9-86a5-f6badbc7466b,Seattle 2525 1/2 Eastlake Avenue East 98102 US,reordered
26807263-2fe1-4d38-b00f-a8c6ffe16d59,1110 SW Trenton St Seattle 98106 US,abbreviation
26807263-2fe1-4d38-b00f-a8c6ffe16d59,1110 Southwest Trenton Street 98106 US,dropped_city
26807263-2fe1-4d38-b00f-a8c6ffe16d59,1110 Southwest Trnton Street Seattle US,mixed
7ba462ef-ad25-4931-b0c2-1f1998a6b11c,3219 S Dearborn St Seattle 98144 US,abbreviation
7ba462ef-ad25-4931-b0c2-1f1998a6b11c,3219 Dearborn Seattle,informal
7ba462ef-ad25-4931-b0c2-1f1998a6b11c,3219 South Dearborn Street Seattle US,dropped_zip
760d8b98-64cd-4b2b-bdd3-37440977c837,2539 39th Ave E Seattle 98112 US,abbreviation
760d8b98-64cd-4b2b-bdd3-37440977c837,98112 US 2539 39th Avenue East Seattle,reordered
760d8b98-64cd-4b2b-bdd3-37440977c837,2539 39th Avenue East 98112 US,dropped_city
63984775-49e5-421d-9362-16d463266235,6231 4th Ave NW Seattle 98107 US,abbreviation
63984775-49e5-421d-9362-16d463266235,6231 4th Aveneu Northwest Seattle 98107 US,typo
63984775-49e5-421d-9362-16d463266235,6231 4th Avenue Northwest Seattle US,dropped_zip
d9edc03b-72f6-469c-9e7d-f3e56e5c33eb,8750 Mary Ave NW Seattle 98117 US,abbreviation
d9edc03b-72f6-469c-9e7d-f3e56e5c33eb,8750 Mary Ave NW,informal
d9edc03b-72f6-469c-9e7d-f3e56e5c33eb,8750 Mary Avenue Northwest 98117 US,dropped_city
9dd64139-bda2-4e58-8696-bb8f23cb767f,7204 Dumar Wy SW Seattle 98106 US,abbreviation
9dd64139-bda2-4e58-8696-bb8f23cb767f,7204 Dumar Wya Southwest Seattle 98106 US,typo
9dd64139-bda2-4e58-8696-bb8f23cb767f,Seattle 7204 Dumar Way Southwest 98106 US,reordered
773ca31d-4d3d-46b2-9dbe-788dc4c867e9,415 NW 65th St Seattle 98107 US,abbreviation
773ca31d-4d3d-46b2-9dbe-788dc4c867e9,415 Northwest 65th Street Seattle US,dropped_zip
773ca31d-4d3d-46b2-9dbe-788dc4c867e9,415 NW 65th Seattle,informal
ee254901-78a5-476a-afa9-227e6672e7c2,2427 30th Ave W Seattle 98199 US,abbreviation
ee254901-78a5-476a-afa9-227e6672e7c2,2427 30th Avenue West 98199 US,dropped_city
ee254901-78a5-476a-afa9-227e6672e7c2,2427 30th Aveneu West Seattle 98199 US,typo
e79fc4a7-24c1-4f1a-a37f-a8f5d4d2a6a8,3618 28th Ave W Seattle 98199 US,abbreviation
e79fc4a7-24c1-4f1a-a37f-a8f5d4d2a6a8,3618 28th Ave W Seattle,informal
e79fc4a7-24c1-4f1a-a37f-a8f5d4d2a6a8,3618 28th Avenue West Seattle US,dropped_zip
2bbcbe92-1fdc-47f0-9ff8-951e6d54ee94,912 NW 85th St Seattle 98117 US,abbreviation
2bbcbe92-1fdc-47f0-9ff8-951e6d54ee94,Seattle 912 NW 85th Street 98117 US,reordered
2bbcbe92-1fdc-47f0-9ff8-951e6d54ee94,912 Northwest 85th Street 98117 US,dropped_city
03b007de-a3b9-44ec-9106-19ba92921e7b,6641 A Carleton Ave S Seattle 98108 US,abbreviation
03b007de-a3b9-44ec-9106-19ba92921e7b,6641 A Carleton Aveneu South Seattle 98108 US,typo
03b007de-a3b9-44ec-9106-19ba92921e7b,6641 A Carleton Avenue South Seattle US,dropped_zip
c2dd2897-99a4-43b5-9e26-965df8b13cf4,632 B NW 85th St Seattle 98117 US,abbreviation
c2dd2897-99a4-43b5-9e26-965df8b13cf4,632 B NW 85th Seattle,informal
c2dd2897-99a4-43b5-9e26-965df8b13cf4,632 B NW 85th St 98117 US,mixed
ab67a31c-ae57-45b6-b8c3-70db8f4d5f0b,3435 Meridian Ave N Seattle 98103 US,abbreviation
ab67a31c-ae57-45b6-b8c3-70db8f4d5f0b,3435 Meridian Avenue North Seattle US,dropped_zip
ab67a31c-ae57-45b6-b8c3-70db8f4d5f0b,Meridian Ave N 3435 Seattle 98103 US,reordered
6b6c2342-fda7-4d43-abc2-637fa319568e,5137 25th Ave NE Seattle 98105 US,abbreviation
6b6c2342-fda7-4d43-abc2-637fa319568e,5137 25th Avene Northeast Seattle 98105 US,typo
6b6c2342-fda7-4d43-abc2-637fa319568e,5137 25th Avenue Northeast 98105 US,dropped_city
dcec7e29-06cb-40bb-a90d-42cad83dd83d,3411 97th Ave SE Mercer Island 98040 US,abbreviation
dcec7e29-06cb-40bb-a90d-42cad83dd83d,3411 97th Ave SE Mercer Island,informal
dcec7e29-06cb-40bb-a90d-42cad83dd83d,3411 97th Avenue Southeast Mercer Island US,dropped_zip
e6bddff4-70c0-4375-8cb4-2b9d92c33d72,4727 Beacon Ave S Seattle 98108 US,abbreviation
e6bddff4-70c0-4375-8cb4-2b9d92c33d72,Seattle 4727 Beacon Avenue South 98108 US,reordered
e6bddff4-70c0-4375-8cb4-2b9d92c33d72,4727 Beacon Aveneu South Seattle 98108 US,typo
3edaadee-83bc-428e-8ec8-46aa57c2ea65,1528 24th Ave Seattle 98122 US,abbreviation
3edaadee-83bc-428e-8ec8-46aa57c2ea65,1528 24th Avenue 98122 US,dropped_city
3edaadee-83bc-428e-8ec8-46aa57c2ea65,1528 24th Ave,informal
3eaaeb1e-10f6-4c83-ae26-4f30ff7920ee,9018 3rd Ave SW Seattle 98106 US,abbreviation
3eaaeb1e-10f6-4c83-ae26-4f30ff7920ee,9018 3rd Avenue Southwest Seattle US,dropped_zip
3eaaeb1e-10f6-4c83-ae26-4f30ff7920ee,9018 3rd Avenue Southwesst Seattle 98106 US,typo
508a556f-be32-4daf-8e4d-20400a3dfc37,711 Comstock St Seattle 98109 US,abbreviation
508a556f-be32-4daf-8e4d-20400a3dfc37,711 Comstock Seattle,informal
508a556f-be32-4daf-8e4d-20400a3dfc37,Seattle 711 Comstock Street 98109 US,reordered
a9f0e85d-02da-4e33-bc69-8e79627b7deb,1086 Bellevue Sq Bellevue 98004 US,abbreviation
a9f0e85d-02da-4e33-bc69-8e79627b7deb,1086 Bellevue Square 98004 US,dropped_city
a9f0e85d-02da-4e33-bc69-8e79627b7deb,1086 Belleuve Square Bellevue 98004 US,typo
894e752c-41d7-4fa2-9fa8-58491f3e783c,1512 Broadway Seattle,informal
894e752c-41d7-4fa2-9fa8-58491f3e783c,1512 Broadway Seattle US,dropped_zip
894e752c-41d7-4fa2-9fa8-58491f3e783c,Seattle 1512 Broadway 98122 US,reordered
9f4bff1b-15f4-47c3-8318-019e772ad247,10937 5th Ave SW Seattle 98146 US,abbreviation
9f4bff1b-15f4-47c3-8318-019e772ad247,10937 5th Avenue Southwest 98146 US,dropped_city
9f4bff1b-15f4-47c3-8318-019e772ad247,10937 5th Avenue Southweat Seattle 98146 US,typo
2326aed1-12d5-465d-91b4-938e52991624,9002 NE 10th St Bellevue 98004 US,abbreviation
2326aed1-12d5-465d-91b4-938e52991624,9002 NE 10th Bellevue,informal
2326aed1-12d5-465d-91b4-938e52991624,Bellevue 9002 Northeast 10th Street US,mixed
d99ffdb7-2eca-4f5d-bdf6-577c7a8f16e6,8002 FAUNTLEROY Wy SW 98136 US,abbreviation
d99ffdb7-2eca-4f5d-bdf6-577c7a8f16e6,8002 FAUNTLEROY Way Southwest US,dropped_zip
d99ffdb7-2eca-4f5d-bdf6-577c7a8f16e6,8002 Fauntleroy Way SW,informal
8aff3577-6ed1-41c9-a5df-2df5ccaebadf,6066 52ND Aveneu Northeast 98115 US,typo
8aff3577-6ed1-41c9-a5df-2df5ccaebadf,98115 US 6066 52ND Avenue Northeast,reordered
8aff3577-6ed1-41c9-a5df-2df5ccaebadf,6066 52ND Ave NE 98115 US,abbreviation
d217de4a-33a4-464d-a875-58a884b4e6e7,8608 24TH Avenue Southwest 98106,dropped_city
d217de4a-33a4-464d-a875-58a884b4e6e7,8608 24TH Ave SW 98106 US,abbreviation
d0ac2f30-74ca-41e5-8f77-96cedb44f6ca,5030 42ND Avenue South US,dropped_zip
d0ac2f30-74ca-41e5-8f77-96cedb44f6ca,5030 42nd Ave S Seattle,informal
b1f66090-6139-4326-a1cf-bc9875bd3a0e,5519 27TH Avenue Northeats 98105 US,typo
b1f66090-6139-4326-a1cf-bc9875bd3a0e,5519 27TH Ave NE 98105 US,abbreviation
e81fdb0e-193e-4971-a69c-e9ef83cdc61a,98108 US 4809 29TH Avenue South,reordered
e81fdb0e-193e-4971-a69c-e9ef83cdc61a,4809 29TH Avenue South 98108,dropped_city
4d0619f0-b6d9-47ee-8f50-15055c301136,1811 N 44TH St 98103 US,abbreviation
4d0619f0-b6d9-47ee-8f50-15055c301136,1811 North 44TH Street US,dropped_zip
4d0619f0-b6d9-47ee-8f50-15055c301136,1811 N 44th St Seatle,mixed
9111749b-9f29-4e03-a7f4-82180f9a3402,5819 45TH Avenue Northeast 98105,dropped_city
9111749b-9f29-4e03-a7f4-82180f9a3402,5819 45TH Avenue Northeasr 98105 US,typo
e36637cf-d5e3-4167-a9aa-9cf9349949b1,9615 46TH Ave SW 98146 US,abbreviation
e36637cf-d5e3-4167-a9aa-9cf9349949b1,9615 46th Ave SW,informal
46928e73-de53-430e-a24c-29b47ad3dd0c,8407 36TH Avenue Southwest US,dropped_zip
46928e73-de53-430e-a24c-29b47ad3dd0c,98126 US 8407 36TH Avenue Southwest,reordered
d1e73749-0dd4-43ee-bf05-43a3647c60c8,11028 17TH Ave SW Seattle 98146 US,abbreviation
d1e73749-0dd4-43ee-bf05-43a3647c60c8,11028 17TH Avenue Southwest Seatle 98146 US,typo
d1e73749-0dd4-43ee-bf05-43a3647c60c8,11028 17TH Avenue Southwest 98146 US,dropped_city
17352117-491d-4cc0-8b37-da75a688d92c,3845 81st Ave SE Mercer Island,informal
17352117-491d-4cc0-8b37-da75a688d92c,3845 81ST Avenue Southeast US,dropped_zip
b3cbf0b8-2c23-4efe-b47e-74a4f0bb2bb2,5027 51ST Ave SW 98116 US,abbreviation
b3cbf0b8-2c23-4efe-b47e-74a4f0bb2bb2,5027 51ST Avenue Southwst 98116 US,typo
e7e0ca06-c587-4fcf-a08d-709f7509756c,2517 28TH Avenue West 98199,dropped_city
e7e0ca06-c587-4fcf-a08d-709f7509756c,98199 US 2517 28TH Avenue West,reordered
5e339eee-a5ac-40a8-a88d-2c575818da8,6188 92ND Ave SE 98040 US,abbreviation
5e339eee-a5ac-40a8-a88d-2c575818da8,6188 92nd Ave SE Mercer Island,informal
72cf068d-44db-47e4-af26-c234abd17dc8,5340 West MERCER Wsy 98040 US,typo
72cf068d-44db-47e4-af26-c234abd17dc8,5340 West MERCER Way US,dropped_zip
72cf068d-44db-47e4-af26-c234abd17dc8,5340 W Mercer Wy 98040,mixed
7ae6b1fb-5ebb-4693-b549-fd7c439546b2,4053 NE 87TH St 98115 US,abbreviation
7ae6b1fb-5ebb-4693-b549-fd7c439546b2,4053 Northeast 87TH Street 98115,dropped_city
77eaffff-ada2-4b92-a6df-8d197fe80555,1757 B 19th Ave S Seattle,informal
77eaffff-ada2-4b92-a6df-8d197fe80555,1757 B 19TH Avenue Soth 98144 US,typo
c0f0b075-0cc0-4734-bfdd-5ba37ad8a26a,1317 6TH Avenue North US,dropped_zip
c0f0b075-0cc0-4734-bfdd-5ba37ad8a26a,1317 6TH Ave N 98109 US,abbreviation
3e8bd171-4cf3-499e-92b5-00d02908c2e0,98134 US 465 South HOLGATE Street,reordered
3e8bd171-4cf3-499e-92b5-00d02908c2e0,465 S HOLGATE St 98134 US,abbreviation
3e0b269e-ea92-42eb-838b-40c483ce8ea8,1330 South FERDINAND Streer 98108 US,typo
3e0b269e-ea92-42eb-838b-40c483ce8ea8,1330 South FERDINAND Street US,dropped_zip
c44f160a-63c3-4564-8bd2-2bedfad6fea2,544 S Concord St,informal
c44f160a-63c3-4564-8bd2-2bedfad6fea2,544 S CONCORD St 98108 US,abbreviation
304773c6-a792-4a01-ad66-b72b61e7d3e6,1119 26TH Avenue 98122,dropped_city
304773c6-a792-4a01-ad66-b72b61e7d3e6,1119 26TH Ave 98122 US,abbreviation
9748d1dc-86f5-46e4-ac3c-3312b64fde00,3925 15TH Avenue Northeast US,dropped_zip
9748d1dc-86f5-46e4-ac3c-3312b64fde00,3925 15th Ave NE Seattle,informal
77033127-6c94-4117-92da-95ad376621e0,11454 70TH Pl S 98178 US,abbreviation
77033127-6c94-4117-92da-95ad376621e0,98178 US 11454 70TH Place South,reordered
c7d5e111-8f89-40ed-b28c-94bb1ac198e1,6254 FLORA Ave S 98108 US,abbreviation
c7d5e111-8f89-40ed-b28c-94bb1ac198e1,6254 FLORA Avenue South US,dropped_zip
c7d5e111-8f89-40ed-b28c-94bb1ac198e1,6254 Flora Ave S,informal
bbec5834-90c5-4300-857b-fd73fdd6bd63,611 1ST Strete 98033 US,typo
bbec5834-90c5-4300-857b-fd73fdd6bd63,98033 US 611 1ST Street,reordered
d63b0966-7be0-45da-8e5d-59e120590f1e,8830 11TH Ave SW 98106 US,abbreviation
d63b0966-7be0-45da-8e5d-59e120590f1e,8830 11TH Avenue Southwest US,dropped_zip
d63b0966-7be0-45da-8e5d-59e120590f1e,8830 11th Ave SW,informal
3d0ae96b-fd45-46c8-8442-5edfaaad4ca9,4554 DELRIDGE Way Sothwest 98106 US,typo
3d0ae96b-fd45-46c8-8442-5edfaaad4ca9,4554 Delridge Way SW US,mixed
5c0c9d65-8e8e-4ec2-b955-a17b5b9fa2e8,9001 NE 40TH Pl 98004 US,abbreviation
5c0c9d65-8e8e-4ec2-b955-a17b5b9fa2e8,9001 Northeast 40TH Place US,dropped_zip
5c0c9d65-8e8e-4ec2-b955-a17b5b9fa2e8,9001 NE 40th Pl,informal
ab697632-b499-4c92-8106-3f6fc75c02e,6465 SAND POINT Way Northeat 98115 US,typo
ab697632-b499-4c92-8106-3f6fc75c02e,98115 US 6465 SAND POINT Way Northeast,reordered
74a98d02-4afd-4998-bdd8-c38ab49811f4,7107 78TH Ave SE 98040 US,abbreviation
74a98d02-4afd-4998-bdd8-c38ab49811f4,7107 78TH Avenue Southeast US,dropped_zip
9e9de43e-1e2f-4232-a6f5-8f0e686dc849,5523 32ND Aveneu South 98108 US,typo
9e9de43e-1e2f-4232-a6f5-8f0e686dc849,5523 32nd Ave S,informal
9a9666b7-2f48-4a8e-98c3-55a9177eea74,10244 9TH Ave S Seattle 98168 US,abbreviation
9a9666b7-2f48-4a8e-98c3-55a9177eea74,10244 9TH Avenue South Seattle US,dropped_zip
9a9666b7-2f48-4a8e-98c3-55a9177eea74,10244 9TH Avenue South 98168 US,dropped_city
3a7e60a1-26f2-4d48-bf50-9e5805b558d6,4049 30TH Aveneu West 98199 US,typo
3a7e60a1-26f2-4d48-bf50-9e5805b558d6,4049 30th Ave W,informal
6459d136-1024-4f1b-9aa8-3f6fc75c02e,6836 28TH Ave NE 98115 US,abbreviation
6459d136-1024-4f1b-9aa8-3f6fc75c02e,6836 28TH Avenue Northeast US,dropped_zip
6459d136-1024-4f1b-9aa8-3f6fc75c02e,98115 US 6836 28TH Avenue Northeast,reordered
43608675-ff94-4418-a5a3-6abf0169f97c,650 Northwet 84TH Street 98117 US,typo
43608675-ff94-4418-a5a3-6abf0169f97c,650 NW 84th St,informal
43608675-ff94-4418-a5a3-6abf0169f97c,650 NW 84th St US,mixed
697628ec-49cc-46a2-8e2b-4eae9dd31851,5812 W MERCER Way 98040 US,abbreviation
697628ec-49cc-46a2-8e2b-4eae9dd31851,5812 West MERCER Way US,dropped_zip
c59484f6-3e57-41e8-aef2-94ac535ceeb6,1770 A 19TH Aveneu South 98144 US,typo
c59484f6-3e57-41e8-aef2-94ac535ceeb6,1770 A 19th Ave S,informal
c59484f6-3e57-41e8-aef2-94ac535ceeb6,98144 US 1770 A 19th Ave S,mixed
7c767957-15bf-4688-b48b-20d65e3895e7,10305 NE 60TH St 98033 US,abbreviation
7c767957-15bf-4688-b48b-20d65e3895e7,10305 Northeast 60TH Street US,dropped_zip
3a787a6c-8672-4456-b8c2-3e979f7de7a0,3057 50TH Avenue Sothwest 98116 US,typo
3a787a6c-8672-4456-b8c2-3e979f7de7a0,3057 50th Ave SW,informal
561654c6-c99f-4237-b340-1ee8d788fedb,3701 NE 45TH St 98105 US,abbreviation
561654c6-c99f-4237-b340-1ee8d788fedb,3701 Northeast 45TH Street US,dropped_zip
561654c6-c99f-4237-b340-1ee8d788fedb,98105 US 3701 Northeast 45TH Street,reordered
77a4df95-f2e1-4fc3-b430-8000c64b48af,6829 WEEDIN Place Northaest 98115 US,typo
77a4df95-f2e1-4fc3-b430-8000c64b48af,6829 Weedin Pl NE,informal
afdbbf38-0dc0-4e5c-86bb-6ad5296757a0,9320 NE 24TH St 98004 US,abbreviation
afdbbf38-0dc0-4e5c-86bb-6ad5296757a0,9320 Northeast 24TH Street US,dropped_zip
afdbbf38-0dc0-4e5c-86bb-6ad5296757a0,9320 NE 24th St US,mixed
2c65df34-d2e6-494b-8028-18629342c7a5,402 DETWILER Lane 98004 US,typo
2c65df34-d2e6-494b-8028-18629342c7a5,402 Detwiller Ln,informal
51046ce9-e79d-456b-9b90-76af77588384,11266 4TH Pl SW Seattle 98146 US,abbreviation
51046ce9-e79d-456b-9b90-76af77588384,11266 4TH Place Southwest Seattle US,dropped_zip
51046ce9-e79d-456b-9b90-76af77588384,11266 4TH Place Southwest 98146 US,dropped_city
9a73793b-4222-4a5a-a0eb-465db8d90662,2954 Southwest RAYMOND Sreet 98126 US,typo
9a73793b-4222-4a5a-a0eb-465db8d90662,2954 SW Raymond St,informal
94b6ad88-80a8-4129-90dd-d49b6ad7535d,11232 OCCIDENTAL Ave S Seattle 98168 US,abbreviation
94b6ad88-80a8-4129-90dd-d49b6ad7535d,11232 OCCIDENTAL Avenue South Seattle US,dropped_zip
94b6ad88-80a8-4129-90dd-d49b6ad7535d,11232 Occidental Ave S 98168 US,mixed
a6f3fb80-e754-4e4f-82ac-7c38813ef4f8,4815 B DELRIDGE Way Sothwest 98106 US,typo
a6f3fb80-e754-4e4f-82ac-7c38813ef4f8,4815 B Delridge Way SW,informal
42a75803-491f-4aa5-af44-0c74c6eecdbd,4218 SUNNYSIDE Ave N 98103 US,abbreviation
42a75803-491f-4aa5-af44-0c74c6eecdbd,4218 SUNNYSIDE Avenue North US,dropped_zip
42a75803-491f-4aa5-af44-0c74c6eecdbd,98103 US 4218 SUNNYSIDE Avenue North,reordered
de75d643-0bc7-4acf-803f-5999fbb4bc16,6639 WOODLAWN Ave N 98103 US,abbreviation
de75d643-0bc7-4acf-803f-5999fbb4bc16,6639 Woodlawn Ave N,informal
de75d643-0bc7-4acf-803f-5999fbb4bc16,6639 WOODLAWN Avenue North US,dropped_zip
dd1d2b36-1c7d-44b8-83a1-24cb1db73530,1015 8TH Aveneu North 98109 US,typo
dd1d2b36-1c7d-44b8-83a1-24cb1db73530,98109 US 1015 8TH Avenue North,reordered
dd1d2b36-1c7d-44b8-83a1-24cb1db73530,1015 8TH Avenue North 98109 US,dropped_city
700dc6f8-8e34-4214-9ed8-6f0cb7ab3c41,5928 21ST Ave S 98108 US,abbreviation
700dc6f8-8e34-4214-9ed8-6f0cb7ab3c41,5928 21st Ave S Seattle,mixed
2b16a41e-5343-4e2c-be22-c79dcfd8322d,5806 B 14th Ave NW,informal
